date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:41:50	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842b1d-5236-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot?	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfontd41d.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:41:50	20852/20852	---M--	200	added ('OK')	font/ttf	etag:%223842b04-5174-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:01	63564/63564	---M--	200	added ('OK')	font/woff	etag:%223842812-f84c-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:07	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842b1b-1ae1a-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:09	109928/109928	---M--	200	added ('OK')	font/ttf	etag:%223842b14-1ad68-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:13	159823/159823	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Aug%202021%2012:42:12%20GMT	http://petrogas-energy.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.49.delayed	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:14	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842b1b-1ae1a-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot?	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/OpenSansBold-webfontd41d.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:25	159823/159823	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Aug%202021%2012:42:14%20GMT	http://petrogas-energy.com/wp-content/themes/salient/img/icons/social/behance-header-black.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/social/behance-header-black.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:26	1336/1336	---M--	200	added ('OK')	image/png	etag:%223842784-538-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/mag-glass-mobile.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:26	1857/1857	---M--	200	added ('OK')	image/png	etag:%2238427a6-741-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:26	1565/1565	---M--	200	added ('OK')	image/png	etag:%223842788-61d-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/slider-arrows-small.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:27	6021/6021	---M--	200	added ('OK')	image/png	etag:%22384279b-1785-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/jplayer.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/jplayer.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:27	921/921	---M--	200	added ('OK')	image/png	etag:%2238427b0-399-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/transparent.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/transparent.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:27	618/618	---M--	200	added ('OK')	image/png	etag:%2238427a0-26a-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:28	1340/1340	---M--	200	added ('OK')	image/png	etag:%223842783-53c-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/quote.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/quote.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:28	1443/1443	---M--	200	added ('OK')	image/png	etag:%22384278d-5a3-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/link.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/link.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:28	1162/1162	---M--	200	added ('OK')	image/png	etag:%223842793-48a-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/status.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/status.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:28	1127/1127	---M--	200	added ('OK')	image/png	etag:%223842797-467-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/aside.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/aside.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:28	1776/1776	---M--	200	added ('OK')	image/png	etag:%223842785-6f0-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/quote@2x.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/quote@2x.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:29	2078/2078	---M--	200	added ('OK')	image/png	etag:%2238427a8-81e-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/link@2x.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/link@2x.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:29	1345/1345	---M--	200	added ('OK')	image/png	etag:%22384279a-541-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/status@2x.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/status@2x.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:29	1128/1128	---M--	200	added ('OK')	image/png	etag:%223842796-468-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/aside@2x.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/aside@2x.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:30	1189/1189	---M--	200	added ('OK')	image/png	etag:%223842786-4a5-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:30	1467/1467	---M--	200	added ('OK')	image/png	etag:%22384279c-5bb-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:30	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%2238427a9-465-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:54	20532/20532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842810-5034-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoon.eot?	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:56	20368/20368	---M--	200	added ('OK')	font/ttf	etag:%223842b21-4f90-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoon.ttf	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:58	67489/67489	---M--	200	added ('OK')	image/svg+xml	etag:%223842b23-107a1-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoon.svg	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoon.svg	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:42:58	20444/20444	---M--	200	added ('OK')	font/woff	etag:%223842811-4fdc-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoon.woff	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:01	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842814-6bac-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.eot	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:02	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842814-6bac-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.eot?	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/lineconsd41d.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:02	27396/27396	---M--	200	added ('OK')	font/ttf	etag:%223842b16-6b04-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.ttf	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.ttf	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:03	70126/70126	---M--	200	added ('OK')	image/svg+xml	etag:%223842b07-111ee-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.svg	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.svg	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:04	27472/27472	---M--	200	added ('OK')	font/woff	etag:%223842b15-6b50-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.woff	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/linecons.woff	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:07	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842b20-7ec0-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.eot	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:08	32284/32284	---M--	200	added ('OK')	font/ttf	etag:%223842b06-7e1c-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.ttf	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.ttf	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:09	32360/32360	---M--	200	added ('OK')	font/woff	etag:%223842b1e-7e68-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.woff	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.woff	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:10	964/964	---M--	200	added ('OK')	image/png	etag:%2238427b4-3c4-574ae8611d380%22	http://petrogas-energy.com/wp-content/themes/salient/img/textures/grid.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/img/textures/grid.png	(from http://petrogas-energy.com/wp-content/themes/salient/css/nectar-slider.css?ver=9.0)
05:43:10	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223842b20-7ec0-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.eot?	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysetsd41d.eot	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:11	302/302	---M--	200	added ('OK')	image/png	etag:%22384211f-12e-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/alert.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/alert.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:11	323/323	---M--	200	added ('OK')	image/png	etag:%22384216c-143-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/info.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/info.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:11	244/244	---M--	200	added ('OK')	image/png	etag:%223842128-f4-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:12	495/495	---M--	200	added ('OK')	image/png	etag:%22384216f-1ef-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:12	712/712	---M--	200	added ('OK')	image/png	etag:%223841f42-2c8-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:12	841/841	---M--	200	added ('OK')	image/png	etag:%223841f35-349-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:13	694/694	---M--	200	added ('OK')	image/png	etag:%223841f36-2b6-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:13	544/544	---M--	200	added ('OK')	image/png	etag:%223841f39-220-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:13	590/590	---M--	200	added ('OK')	image/png	etag:%223841f45-24e-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:14	682/682	---M--	200	added ('OK')	image/png	etag:%223841f48-2aa-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:14	705/705	---M--	200	added ('OK')	image/png	etag:%223841f3d-2c1-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:15	674/674	---M--	200	added ('OK')	image/png	etag:%223841f2b-2a2-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:15	717/717	---M--	200	added ('OK')	image/png	etag:%223841f4d-2cd-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-buzz.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-buzz.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:16	691/691	---M--	200	added ('OK')	image/png	etag:%223841f3f-2b3-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-facebook.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-facebook.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:21	700/700	---M--	200	added ('OK')	image/png	etag:%223841f33-2bc-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-twitter.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-twitter.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:22	648/648	---M--	200	added ('OK')	image/png	etag:%223841f2e-288-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/battery-full.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/battery-full.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:27	93916/93916	---M--	200	added ('OK')	image/svg+xml	etag:%223842b11-16edc-574ae86305800%22	http://petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.svg	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/themes/salient/css/fonts/steadysets.svg	(from http://petrogas-energy.com/wp-content/themes/salient/style.css?ver=9.0)
05:43:28	621/621	---M--	200	added ('OK')	image/png	etag:%223841f3c-26d-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/binocular.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/binocular.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:28	688/688	---M--	200	added ('OK')	image/png	etag:%223841f41-2b0-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-excel.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-excel.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:29	700/700	---M--	200	added ('OK')	image/png	etag:%223841f46-2bc-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-image.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-image.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:38	647/647	---M--	200	added ('OK')	image/png	etag:%223841f3e-287-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-music.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-music.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:49	763/763	---M--	200	added ('OK')	image/png	etag:%223841f4e-2fb-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-office.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-office.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:58	690/690	---M--	200	added ('OK')	image/png	etag:%223841f4a-2b2-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-pdf.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-pdf.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:43:59	709/709	---M--	200	added ('OK')	image/png	etag:%223841f40-2c5-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-powerpoint.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-powerpoint.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:44:08	691/691	---M--	200	added ('OK')	image/png	etag:%223841f3a-2b3-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-word.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-word.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:44:09	635/635	---M--	200	added ('OK')	image/png	etag:%223841f30-27b-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/bookmark.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/bookmark.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:44:09	590/590	---M--	200	added ('OK')	image/png	etag:%223841f31-24e-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/camcorder.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/camcorder.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:44:09	635/635	---M--	200	added ('OK')	image/png	etag:%223841f43-27b-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/camera.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/camera.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
05:44:09	659/659	---M--	200	added ('OK')	image/png	etag:%223841f2d-293-574af0a274d80%22	http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/chart.png	C:/Users/hp/Documents/Projects/Html/Petrogas/petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/images/icons/chart.png	(from http://petrogas-energy.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.5.2)
